login_streak,posts_created,comments_written,upvotes_received,quizzes_completed,buddies_messaged,karma_spent,karma_earned,spam,surprise_unlocked,reward_karma,reason,rarity,box_type,status
3,8,8,8,2,4,39,61,False,True,22,posts_created+karma_earned,common,mystery,delivered
0,5,4,3,0,2,9,32,True,False,0,spam,,,missed
6,8,20,16,8,15,3,25,False,True,22,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
4,3,13,15,3,5,20,28,False,True,8,no_reason,common,social,delivered
3,8,6,12,4,0,12,63,False,True,51,login_streak+quizzes_completed,common,streak,delivered
4,10,5,7,2,8,20,27,False,True,7,no_reason,common,social,delivered
2,4,6,4,3,5,22,37,False,True,15,posts_created+karma_earned,common,mystery,delivered
3,9,14,10,2,9,20,26,False,True,6,no_reason,common,social,delivered
2,2,1,1,0,0,5,9,False,False,4,low_karma_diff,,,missed
3,11,8,17,8,3,9,68,False,True,59,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,14,8,12,8,7,20,32,False,True,12,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,5,7,5,3,4,20,29,False,True,9,no_reason,common,social,delivered
1,1,4,5,0,0,5,7,False,False,2,low_karma_diff,,,missed
4,4,15,11,3,9,24,29,False,True,5,no_reason,common,social,delivered
0,6,8,13,2,6,20,27,False,True,7,no_reason,common,social,delivered
4,10,6,15,2,7,23,29,False,True,6,no_reason,common,social,delivered
9,0,6,11,1,9,0,30,False,True,30,login_streak+quizzes_completed,legendary,streak,delivered
1,7,3,2,2,0,4,10,False,True,6,posts_created+login_streak,common,comeback,delivered
2,1,0,2,0,0,7,8,False,False,1,low_karma_diff,,,missed
5,6,10,7,2,7,21,27,False,True,6,no_reason,common,social,delivered
1,5,3,3,2,3,15,28,False,True,13,posts_created+login_streak,common,comeback,delivered
3,9,17,13,6,10,10,48,False,True,38,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,7,0,1,2,7,40,72,False,True,32,posts_created+karma_earned,rare,mystery,delivered
1,9,10,12,2,6,21,30,False,True,9,no_reason,common,social,delivered
7,6,3,11,1,6,14,24,False,True,10,login_streak+quizzes_completed,rare,streak,delivered
4,4,10,10,3,10,3,16,False,True,13,login_streak+quizzes_completed,common,streak,delivered
4,3,6,10,5,4,5,55,False,True,50,login_streak+quizzes_completed,common,streak,delivered
2,3,11,27,2,3,16,38,False,True,22,upvotes_received,legendary,engagement,delivered
5,8,5,20,6,8,5,54,False,True,49,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
7,14,18,20,10,15,11,76,False,True,65,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
9,3,1,9,4,4,39,65,False,True,26,login_streak+quizzes_completed,legendary,streak,delivered
4,2,3,6,5,5,67,73,False,True,6,login_streak+quizzes_completed,common,streak,delivered
1,4,5,4,2,4,26,44,False,True,18,posts_created+login_streak,common,comeback,delivered
2,1,5,28,3,5,9,47,False,True,38,upvotes_received,legendary,engagement,delivered
5,6,10,23,4,12,31,61,False,True,30,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
10,1,6,14,5,2,1,22,False,True,21,login_streak+quizzes_completed,legendary,streak,delivered
7,10,11,20,4,12,12,71,False,True,59,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
2,0,8,28,1,12,30,54,False,True,24,upvotes_received,legendary,engagement,delivered
6,13,4,17,2,11,0,62,False,True,62,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,9,0,4,1,10,32,53,False,True,21,login_streak+quizzes_completed,common,streak,delivered
4,9,12,6,3,5,25,30,False,True,5,karma_spent,common,social,delivered
4,10,6,5,3,0,34,54,False,True,20,posts_created+karma_earned,common,mystery,delivered
1,2,11,11,3,4,17,79,False,True,62,upvotes_received,common,engagement,delivered
10,13,14,13,2,6,35,48,False,True,13,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
2,0,0,2,0,1,6,6,False,False,0,low_karma_diff,,,missed
1,10,1,1,1,3,8,72,False,True,64,posts_created+login_streak,rare,comeback,delivered
2,7,13,11,3,8,24,29,False,True,5,no_reason,common,social,delivered
7,5,7,1,3,9,24,55,False,True,31,login_streak+quizzes_completed,rare,streak,delivered
3,8,10,4,1,5,29,39,False,True,10,posts_created+karma_earned,common,mystery,delivered
3,4,5,3,1,4,35,67,False,True,32,posts_created+karma_earned,rare,mystery,delivered
0,6,8,10,3,3,10,80,False,True,70,posts_created+karma_earned,rare,mystery,delivered
1,4,13,9,3,5,21,26,False,True,5,no_reason,common,social,delivered
1,4,1,1,3,4,13,37,True,False,0,spam,,,missed
0,1,4,0,1,3,8,20,True,False,0,spam,,,missed
2,7,4,0,2,1,23,52,False,True,29,posts_created+karma_earned,rare,mystery,delivered
4,9,3,2,2,4,5,18,False,True,13,login_streak+quizzes_completed,common,streak,delivered
6,7,16,12,6,15,68,77,False,True,9,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
0,4,5,2,0,3,27,28,True,False,0,spam,,,missed
0,5,9,5,2,10,20,26,False,True,6,no_reason,common,social,delivered
4,7,4,3,3,4,4,50,False,True,46,posts_created+karma_earned,rare,mystery,delivered
10,9,12,12,2,15,18,26,False,True,8,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
2,6,4,5,2,1,46,52,False,True,6,posts_created+karma_earned,common,mystery,delivered
1,6,3,4,1,2,2,22,False,True,20,posts_created+login_streak,rare,comeback,delivered
4,2,19,13,2,5,10,64,False,True,54,upvotes_received,common,engagement,delivered
0,0,1,1,0,1,5,5,False,False,0,low_karma_diff,,,missed
5,15,13,8,2,5,75,80,False,True,5,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,4,10,8,0,4,34,43,False,True,9,posts_created+karma_earned,common,mystery,delivered
0,3,3,1,1,0,9,27,False,True,18,posts_created+karma_earned,common,mystery,delivered
5,6,5,6,3,5,23,28,False,True,5,no_reason,common,social,delivered
0,2,4,1,0,2,5,8,False,False,3,low_karma_diff,,,missed
0,2,16,17,2,4,52,60,False,True,8,upvotes_received,rare,engagement,delivered
0,1,0,2,4,2,3,45,True,False,0,spam,,,missed
5,6,3,8,5,6,47,63,False,True,16,login_streak+quizzes_completed,common,streak,delivered
5,6,18,19,9,13,37,50,False,True,13,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,0,2,5,0,3,27,42,True,False,0,spam,,,missed
2,8,7,2,2,2,43,54,False,True,11,posts_created+karma_earned,common,mystery,delivered
4,8,5,8,3,9,23,30,False,True,7,no_reason,common,social,delivered
1,2,3,4,2,3,16,50,False,True,34,posts_created+login_streak,rare,comeback,delivered
2,5,4,9,3,7,23,76,False,True,53,posts_created+karma_earned,rare,mystery,delivered
2,0,4,4,0,2,8,9,False,False,1,low_karma_diff,,,missed
0,3,2,3,1,0,3,14,True,False,0,spam,,,missed
6,0,1,11,1,5,17,27,False,True,10,login_streak+quizzes_completed,rare,streak,delivered
1,7,14,15,2,4,21,26,False,True,5,no_reason,common,social,delivered
2,2,1,3,0,2,1,5,False,False,4,low_karma_diff,,,missed
10,6,6,2,4,5,54,59,False,True,5,login_streak+quizzes_completed,rare,streak,delivered
5,12,19,9,10,7,38,65,False,True,27,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
2,9,9,15,3,7,22,27,False,True,5,no_reason,common,social,delivered
1,0,3,2,0,2,6,9,False,False,3,low_karma_diff,,,missed
1,4,1,1,1,2,16,63,False,True,47,posts_created+login_streak,rare,comeback,delivered
3,3,18,10,3,10,49,63,False,True,14,upvotes_received,common,engagement,delivered
5,1,10,1,3,4,12,54,False,True,42,posts_created+karma_earned,rare,mystery,delivered
4,5,7,14,3,5,20,25,False,True,5,no_reason,common,social,delivered
5,4,11,25,3,6,10,22,False,True,12,upvotes_received,legendary,engagement,delivered
1,10,5,4,2,4,24,31,False,True,7,posts_created+login_streak,common,comeback,delivered
4,7,0,4,3,0,29,70,False,True,41,login_streak+quizzes_completed,common,streak,delivered
1,2,1,2,0,2,7,7,False,False,0,low_karma_diff,,,missed
5,9,2,10,5,2,8,24,False,True,16,login_streak+quizzes_completed,common,streak,delivered
4,6,0,1,3,1,0,10,False,True,10,posts_created,common,mystery,delivered
0,4,10,13,3,5,15,78,False,True,63,upvotes_received,common,engagement,delivered
1,2,3,4,0,2,2,5,False,False,3,low_karma_diff,,,missed
6,3,0,0,1,8,0,32,False,True,32,login_streak+quizzes_completed,rare,streak,delivered
1,5,5,2,2,3,23,37,False,True,14,posts_created+login_streak,common,comeback,delivered
1,8,1,5,2,2,35,40,False,True,5,posts_created+login_streak,common,comeback,delivered
9,12,14,13,4,6,56,78,False,True,22,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
2,8,3,10,0,2,0,19,False,True,19,posts_created+karma_earned,common,mystery,delivered
9,12,14,13,9,14,37,63,False,True,26,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
6,8,5,7,1,3,4,22,False,True,18,login_streak+quizzes_completed,rare,streak,delivered
1,2,15,18,2,4,37,60,False,True,23,upvotes_received,rare,engagement,delivered
4,7,7,11,3,6,20,26,False,True,6,no_reason,common,social,delivered
2,6,8,0,2,0,5,58,False,True,53,posts_created+karma_earned,rare,mystery,delivered
3,6,6,6,1,2,62,77,False,True,15,login_streak+quizzes_completed,common,streak,delivered
0,5,15,12,3,9,23,28,False,True,5,no_reason,common,social,delivered
6,10,14,15,6,13,15,78,False,True,63,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,6,9,25,3,12,49,70,False,True,21,upvotes_received,legendary,engagement,delivered
4,6,9,8,10,14,24,37,False,True,13,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,6,14,18,3,15,25,64,False,True,39,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
6,14,18,10,8,13,3,36,False,True,33,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,15,7,15,8,9,11,53,False,True,42,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
8,15,4,15,9,14,23,36,False,True,13,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
3,12,19,23,3,9,40,64,False,True,24,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,2,3,4,0,1,10,10,False,False,0,low_karma_diff,,,missed
5,6,6,9,3,5,23,30,False,True,7,no_reason,common,social,delivered
3,2,19,23,3,13,14,52,False,True,38,upvotes_received,legendary,engagement,delivered
5,3,10,11,2,7,20,25,False,True,5,no_reason,common,social,delivered
10,5,13,22,10,13,51,62,False,True,11,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,4,1,5,1,2,3,64,False,True,61,posts_created+login_streak,rare,comeback,delivered
2,4,4,8,2,9,20,25,False,True,5,no_reason,common,social,delivered
9,6,17,21,6,12,2,47,False,True,45,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,5,2,12,1,1,39,76,False,True,37,login_streak+quizzes_completed,common,streak,delivered
8,14,5,14,7,9,62,75,False,True,13,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,2,4,0,2,1,14,36,False,True,22,posts_created+login_streak,rare,comeback,delivered
3,4,15,14,2,7,20,25,False,True,5,no_reason,common,social,delivered
6,2,0,3,2,7,31,69,False,True,38,login_streak+quizzes_completed,rare,streak,delivered
2,6,9,15,3,6,20,25,False,True,5,no_reason,common,social,delivered
1,2,1,2,2,1,12,28,False,True,16,posts_created+login_streak,common,comeback,delivered
3,1,5,13,4,3,17,33,False,True,16,login_streak+quizzes_completed,common,streak,delivered
4,7,6,7,3,4,20,27,False,True,7,no_reason,common,social,delivered
2,6,13,9,3,5,21,29,False,True,8,no_reason,common,social,delivered
0,6,3,8,3,5,25,45,False,True,20,posts_created+karma_earned,common,mystery,delivered
0,1,2,0,0,1,3,6,False,False,3,low_karma_diff,,,missed
1,9,2,1,1,1,36,52,False,True,16,posts_created+login_streak,common,comeback,delivered
5,7,20,9,2,14,14,73,False,True,59,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,5,2,4,1,2,19,42,False,True,23,posts_created+login_streak,rare,comeback,delivered
1,4,2,5,2,5,18,70,False,True,52,posts_created+login_streak,rare,comeback,delivered
3,2,18,21,0,5,25,50,False,True,25,upvotes_received,legendary,engagement,delivered
0,5,15,17,3,13,8,61,False,True,53,upvotes_received,rare,engagement,delivered
1,3,3,4,0,1,70,79,False,True,9,posts_created+karma_earned,common,mystery,delivered
1,10,4,4,2,4,22,42,False,True,20,posts_created+login_streak,rare,comeback,delivered
2,5,12,27,3,3,9,33,False,True,24,upvotes_received,legendary,engagement,delivered
2,3,5,29,2,13,37,52,False,True,15,upvotes_received,legendary,engagement,delivered
9,9,7,11,2,4,11,70,False,True,59,login_streak+quizzes_completed,legendary,streak,delivered
1,5,5,3,1,1,15,52,False,True,37,posts_created+login_streak,rare,comeback,delivered
1,0,3,4,0,2,6,8,False,False,2,low_karma_diff,,,missed
5,10,15,5,3,9,21,28,False,True,7,no_reason,common,social,delivered
10,5,6,5,3,10,5,18,False,True,13,login_streak+quizzes_completed,rare,streak,delivered
5,5,10,9,3,0,68,79,False,True,11,login_streak+quizzes_completed,common,streak,delivered
4,3,9,9,0,6,29,75,False,True,46,posts_created+karma_earned,rare,mystery,delivered
0,1,0,4,0,1,8,9,False,False,1,low_karma_diff,,,missed
9,14,7,9,4,6,23,71,False,True,48,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
5,8,4,14,3,5,21,26,False,True,5,no_reason,common,social,delivered
5,5,6,7,3,6,22,30,False,True,8,no_reason,common,social,delivered
0,7,3,0,1,5,4,59,False,True,55,posts_created+karma_earned,rare,mystery,delivered
0,2,3,1,0,0,2,6,False,False,4,low_karma_diff,,,missed
3,4,20,15,0,10,47,59,False,True,12,upvotes_received,rare,engagement,delivered
5,6,7,7,3,7,15,21,False,True,6,posts_created+karma_earned,common,mystery,delivered
5,6,12,13,2,5,23,29,False,True,6,no_reason,common,social,delivered
0,0,3,5,0,2,6,6,False,False,0,low_karma_diff,,,missed
1,2,1,3,0,1,8,9,False,False,1,low_karma_diff,,,missed
0,6,6,13,2,5,20,25,False,True,5,no_reason,common,social,delivered
2,1,8,9,3,1,32,59,False,True,27,posts_created+karma_earned,rare,mystery,delivered
0,3,10,13,2,7,22,30,False,True,8,no_reason,common,social,delivered
8,2,0,2,2,5,24,70,False,True,46,login_streak+quizzes_completed,legendary,streak,delivered
3,9,8,7,2,3,57,77,False,True,20,posts_created+karma_earned,common,mystery,delivered
2,2,0,1,0,1,8,9,False,False,1,low_karma_diff,,,missed
3,6,4,3,3,10,11,40,False,True,29,login_streak+quizzes_completed,common,streak,delivered
2,9,14,14,2,6,21,26,False,True,5,no_reason,common,social,delivered
2,1,3,2,0,2,6,10,False,False,4,low_karma_diff,,,missed
0,3,9,19,0,9,0,41,False,True,41,upvotes_received,rare,engagement,delivered
3,7,7,10,9,10,30,46,False,True,16,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,6,12,22,1,7,5,54,False,True,49,upvotes_received,legendary,engagement,delivered
1,7,1,5,1,3,3,16,False,True,13,posts_created+login_streak,common,comeback,delivered
5,13,14,13,4,11,32,42,False,True,10,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,3,1,4,5,0,59,59,True,False,0,spam,,,missed
3,5,11,11,2,8,22,46,False,True,24,upvotes_received,common,engagement,delivered
0,0,4,1,0,2,9,9,False,False,0,low_karma_diff,,,missed
1,4,7,15,2,4,24,30,False,True,6,no_reason,common,social,delivered
5,3,0,13,4,1,59,66,False,True,7,login_streak+quizzes_completed,common,streak,delivered
2,0,1,5,3,2,32,51,True,False,0,spam,,,missed
8,3,8,5,5,3,34,51,False,True,17,login_streak+quizzes_completed,rare,streak,delivered
0,1,5,26,2,5,10,23,False,True,13,upvotes_received,legendary,engagement,delivered
5,9,5,8,3,5,1,54,False,True,53,posts_created+karma_earned,rare,mystery,delivered
4,2,8,21,2,12,12,40,False,True,28,upvotes_received,legendary,engagement,delivered
1,10,5,3,1,0,18,37,False,True,19,posts_created+login_streak,common,comeback,delivered
2,1,8,29,0,5,28,41,False,True,13,upvotes_received,legendary,engagement,delivered
5,12,12,22,7,9,9,28,False,True,19,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,4,6,20,0,15,5,31,False,True,26,upvotes_received,legendary,engagement,delivered
7,10,12,12,6,5,0,42,False,True,42,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
10,11,16,9,9,13,33,44,False,True,11,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,10,3,10,2,1,4,10,False,True,6,posts_created,common,mystery,delivered
4,13,7,25,7,3,43,80,False,True,37,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,2,8,2,1,1,2,35,False,True,33,posts_created+karma_earned,rare,mystery,delivered
1,1,3,0,2,5,0,34,False,True,34,posts_created+karma_earned,rare,mystery,delivered
5,2,5,0,0,4,42,67,False,True,25,posts_created+karma_earned,common,mystery,delivered
4,9,9,2,2,4,10,26,False,True,16,posts_created+karma_earned,common,mystery,delivered
4,6,6,2,2,0,6,21,False,True,15,posts_created+karma_earned,common,mystery,delivered
3,5,9,6,1,7,4,16,False,True,12,posts_created+karma_earned,common,mystery,delivered
3,8,13,10,3,7,21,28,False,True,7,no_reason,common,social,delivered
5,8,7,6,3,7,20,25,False,True,5,no_reason,common,social,delivered
10,13,17,19,3,7,10,37,False,True,27,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,0,14,22,1,12,10,51,False,True,41,upvotes_received,legendary,engagement,delivered
5,6,6,14,2,5,21,28,False,True,7,no_reason,common,social,delivered
2,7,9,11,3,7,20,26,False,True,6,no_reason,common,social,delivered
2,2,4,2,0,2,6,8,False,False,2,low_karma_diff,,,missed
0,1,0,4,1,3,1,69,True,False,0,spam,,,missed
5,3,9,24,1,3,15,66,False,True,51,upvotes_received,legendary,engagement,delivered
3,5,7,1,1,4,29,34,False,True,5,login_streak+quizzes_completed,common,streak,delivered
0,4,4,9,3,10,20,29,False,True,9,no_reason,common,social,delivered
0,5,2,10,0,3,58,75,False,True,17,posts_created+karma_earned,common,mystery,delivered
8,14,14,18,9,15,8,28,False,True,20,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
0,0,11,15,3,4,9,73,False,True,64,upvotes_received,rare,engagement,delivered
4,5,17,21,2,3,15,34,False,True,19,upvotes_received,legendary,engagement,delivered
4,7,9,13,2,7,24,30,False,True,6,no_reason,common,social,delivered
3,8,17,15,10,5,13,55,False,True,42,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
6,10,7,22,6,3,67,79,False,True,12,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,5,6,9,3,7,22,29,False,True,7,no_reason,common,social,delivered
0,8,5,10,2,7,22,27,False,True,5,no_reason,common,social,delivered
3,2,0,5,1,3,13,22,False,True,9,posts_created+karma_earned,common,mystery,delivered
4,3,4,9,3,10,31,37,False,True,6,login_streak+quizzes_completed,common,streak,delivered
1,6,5,2,2,0,8,73,False,True,65,posts_created+karma_earned,rare,mystery,delivered
3,4,7,5,3,6,20,26,False,True,6,no_reason,common,social,delivered
1,0,0,3,0,0,6,9,False,False,3,low_karma_diff,,,missed
7,10,20,22,9,14,56,76,False,True,20,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
3,0,20,15,1,15,18,46,False,True,28,upvotes_received,rare,engagement,delivered
1,0,3,1,0,1,5,9,False,False,4,low_karma_diff,,,missed
1,2,13,18,2,7,17,79,False,True,62,upvotes_received,rare,engagement,delivered
0,10,9,8,2,6,20,30,False,True,10,no_reason,common,social,delivered
2,1,0,0,0,2,4,7,False,False,3,low_karma_diff,,,missed
1,1,2,1,0,2,2,6,False,False,4,low_karma_diff,,,missed
1,2,4,5,1,2,22,71,False,True,49,posts_created+login_streak,rare,comeback,delivered
8,5,8,9,1,2,3,48,False,True,45,login_streak+quizzes_completed,legendary,streak,delivered
1,8,5,5,2,5,45,60,False,True,15,posts_created+login_streak,common,comeback,delivered
6,9,3,9,5,15,27,36,False,True,9,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,8,13,24,3,7,19,37,False,True,18,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,5,5,0,5,0,66,68,True,False,0,spam,,,missed
3,12,20,25,2,15,35,44,False,True,9,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,1,3,5,1,5,3,47,True,False,0,spam,,,missed
1,10,3,0,1,5,1,25,False,True,24,posts_created+login_streak,rare,comeback,delivered
1,3,2,2,1,4,8,80,False,True,72,posts_created+login_streak,rare,comeback,delivered
4,3,8,5,0,1,1,26,False,True,25,posts_created+karma_earned,common,mystery,delivered
1,5,5,1,2,2,6,19,False,True,13,posts_created+login_streak,common,comeback,delivered
5,12,12,13,7,14,10,32,False,True,22,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
9,10,10,23,9,15,0,38,False,True,38,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
1,8,2,5,2,1,10,24,False,True,14,posts_created+login_streak,common,comeback,delivered
3,6,8,10,3,5,15,55,False,True,40,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
4,8,6,14,1,8,45,62,False,True,17,login_streak+quizzes_completed,common,streak,delivered
4,3,10,2,4,2,1,58,False,True,57,login_streak+quizzes_completed,common,streak,delivered
1,9,1,5,1,1,16,24,False,True,8,posts_created+login_streak,common,comeback,delivered
4,6,5,7,3,0,34,51,False,True,17,login_streak+quizzes_completed,common,streak,delivered
0,2,2,3,0,1,9,10,False,False,1,low_karma_diff,,,missed
0,10,0,5,0,3,12,41,False,True,29,posts_created+karma_earned,rare,mystery,delivered
0,1,1,0,0,1,6,8,False,False,2,low_karma_diff,,,missed
1,9,2,2,1,5,13,58,False,True,45,posts_created+login_streak,rare,comeback,delivered
2,8,9,13,2,9,22,28,False,True,6,no_reason,common,social,delivered
5,3,3,1,2,4,47,77,False,True,30,posts_created+karma_earned,rare,mystery,delivered
1,10,2,1,1,0,42,78,False,True,36,posts_created+login_streak,rare,comeback,delivered
0,9,5,15,3,7,20,26,False,True,6,no_reason,common,social,delivered
2,1,6,5,2,1,13,59,False,True,46,posts_created+karma_earned,rare,mystery,delivered
4,2,3,0,2,3,18,26,True,False,0,spam,,,missed
8,4,1,14,2,7,53,80,False,True,27,login_streak+quizzes_completed,legendary,streak,delivered
4,5,10,13,2,8,19,33,False,True,14,upvotes_received,common,engagement,delivered
9,8,5,8,1,5,4,16,False,True,12,login_streak+quizzes_completed,rare,streak,delivered
1,7,3,4,2,3,21,31,False,True,10,posts_created+login_streak,common,comeback,delivered
1,2,1,2,1,0,17,24,False,True,7,posts_created+login_streak,common,comeback,delivered
3,7,6,10,1,6,27,45,False,True,18,posts_created+karma_earned,common,mystery,delivered
0,9,13,14,2,6,22,27,False,True,5,no_reason,common,social,delivered
1,4,1,1,1,4,2,36,False,True,34,posts_created+login_streak,rare,comeback,delivered
1,9,3,3,1,1,58,71,False,True,13,posts_created+login_streak,common,comeback,delivered
5,3,9,22,3,5,2,45,False,True,43,upvotes_received,legendary,engagement,delivered
1,2,15,24,3,10,0,27,False,True,27,upvotes_received,legendary,engagement,delivered
3,3,10,12,3,5,22,29,False,True,7,no_reason,common,social,delivered
0,8,14,8,2,5,24,29,False,True,5,no_reason,common,social,delivered
7,11,10,18,3,7,32,38,False,True,6,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,3,16,21,2,3,29,38,False,True,9,upvotes_received,legendary,engagement,delivered
10,5,3,9,10,15,7,45,False,True,38,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,5,14,10,3,9,20,26,False,True,6,no_reason,common,social,delivered
10,6,6,6,3,8,7,70,False,True,63,login_streak+quizzes_completed,legendary,streak,delivered
0,6,7,9,2,8,22,27,False,True,5,no_reason,common,social,delivered
7,1,0,14,2,4,2,16,False,True,14,login_streak+quizzes_completed,rare,streak,delivered
3,7,7,8,5,10,16,51,False,True,35,login_streak+quizzes_completed,common,streak,delivered
2,1,5,4,1,5,26,50,True,False,0,spam,,,missed
6,0,10,4,5,2,4,31,False,True,27,login_streak+quizzes_completed,rare,streak,delivered
5,1,9,18,3,14,24,53,False,True,29,upvotes_received,rare,engagement,delivered
3,2,3,1,2,7,15,38,False,True,23,posts_created+karma_earned,common,mystery,delivered
4,12,3,25,2,5,18,73,False,True,55,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,4,8,13,3,10,20,25,False,True,5,no_reason,common,social,delivered
2,3,14,25,1,5,16,49,False,True,33,upvotes_received,legendary,engagement,delivered
2,2,5,2,1,4,13,53,False,True,40,posts_created+karma_earned,rare,mystery,delivered
5,9,5,23,5,7,4,44,False,True,40,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
6,8,6,16,3,13,12,76,False,True,64,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
0,8,6,10,2,5,20,25,False,True,5,no_reason,common,social,delivered
5,6,9,25,6,13,13,67,False,True,54,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
3,8,10,4,3,3,1,25,False,True,24,posts_created+karma_earned,common,mystery,delivered
1,5,2,6,2,0,40,48,False,True,8,posts_created+karma_earned,common,mystery,delivered
7,11,16,17,7,8,3,34,False,True,31,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
2,4,7,3,2,6,21,65,False,True,44,posts_created+karma_earned,rare,mystery,delivered
8,2,8,1,3,6,21,78,False,True,57,login_streak+quizzes_completed,legendary,streak,delivered
3,2,12,21,3,3,2,42,False,True,40,upvotes_received,legendary,engagement,delivered
5,1,5,27,2,5,12,25,False,True,13,upvotes_received,legendary,engagement,delivered
1,8,1,0,2,0,34,43,False,True,9,posts_created+login_streak,common,comeback,delivered
6,11,5,14,6,14,23,44,False,True,21,posts_created+login_streak+quizzes_completed+upvotes_received,legendary,allrounder,delivered
4,7,7,1,1,6,19,48,False,True,29,login_streak+quizzes_completed,common,streak,delivered
5,1,15,29,0,13,49,68,False,True,19,upvotes_received,legendary,engagement,delivered
1,0,4,0,0,0,6,7,False,False,1,low_karma_diff,,,missed
3,4,2,10,3,2,34,70,False,True,36,posts_created+karma_earned,rare,mystery,delivered
5,1,5,4,5,1,43,62,True,False,0,spam,,,missed
4,8,12,9,4,10,36,53,False,True,17,posts_created+login_streak+quizzes_completed+upvotes_received,rare,allrounder,delivered
1,1,3,2,0,2,7,10,False,False,3,low_karma_diff,,,missed
3,4,20,19,2,8,3,20,False,True,17,upvotes_received,rare,engagement,delivered
6,10,1,3,1,0,66,74,False,True,8,login_streak+quizzes_completed,rare,streak,delivered
0,1,1,2,0,1,6,8,False,False,2,low_karma_diff,,,missed
10,0,1,4,3,1,21,36,False,True,15,login_streak+quizzes_completed,rare,streak,delivered
3,1,8,19,2,15,12,78,False,True,66,upvotes_received,rare,engagement,delivered
6,4,4,14,2,7,36,54,False,True,18,login_streak+quizzes_completed,rare,streak,delivered
4,5,20,11,3,12,22,74,False,True,52,upvotes_received,common,engagement,delivered
